time_s,edge_id,pos_on_edge_m,velocity_mps,odometer_m,cumulative_energy_kwh,regen_energy_kwh,fuel_consumption_l,passengers,throttle,brake
268.900000,e1,2346.826,11.3147,2346.826,24.980054,0.000000,0.0000,0,0.0000,0.3500
269.000000,e1,2347.961,11.3703,2347.961,25.000873,0.000000,0.0000,0,0.2000,0.0000
269.100000,e1,2349.094,11.3039,2349.094,25.000873,0.000000,0.0000,0,0.0000,0.3500
269.200000,e1,2350.228,11.3595,2350.228,25.021676,0.000000,0.0000,0,0.2000,0.0000
269.300000,e1,2351.360,11.2931,2351.360,25.021676,0.000000,0.0000,0,0.0000,0.3500
269.400000,e1,2352.492,11.3488,2352.492,25.042460,0.000000,0.0000,0,0.2000,0.0000
269.500000,e1,2353.624,11.2824,2353.624,25.042460,0.000000,0.0000,0,0.0000,0.3500
269.600000,e1,2354.755,11.3380,2354.755,25.063228,0.000000,0.0000,0,0.2000,0.0000
269.700000,e1,2355.885,11.2716,2355.885,25.063228,0.000000,0.0000,0,0.0000,0.3500
269.800000,e1,2357.015,11.3273,2357.015,25.083978,0.000000,0.0000,0,0.2000,0.0000
269.900000,e1,2358.151,11.3829,2358.151,25.104818,0.000000,0.0000,0,0.2000,0.0000
270.000000,e1,2359.286,11.3165,2359.286,25.104818,0.000000,0.0000,0,0.0000,0.3500
270.100000,e1,2360.420,11.3722,2360.420,25.125641,0.000000,0.0000,0,0.2000,0.0000
270.200000,e1,2361.554,11.3057,2361.554,25.125641,0.000000,0.0000,0,0.0000,0.3500
270.300000,e1,2362.687,11.3614,2362.687,25.146446,0.000000,0.0000,0,0.2000,0.0000
270.400000,e1,2363.820,11.2950,2363.820,25.146446,0.000000,0.0000,0,0.0000,0.3500
270.500000,e1,2364.953,11.3506,2364.953,25.167234,0.000000,0.0000,0,0.2000,0.0000
270.600000,e1,2366.084,11.2842,2366.084,25.167234,0.000000,0.0000,0,0.0000,0.3500
270.700000,e1,2367.215,11.3399,2367.215,25.188005,0.000000,0.0000,0,0.2000,0.0000
270.800000,e1,2368.346,11.2735,2368.346,25.188005,0.000000,0.0000,0,0.0000,0.3500
270.900000,e1,2369.476,11.3291,2369.476,25.208758,0.000000,0.0000,0,0.2000,0.0000
271.000000,e1,2370.612,11.3848,2370.612,25.229601,0.000000,0.0000,0,0.2000,0.0000
271.100000,e1,2371.747,11.3184,2371.747,25.229601,0.000000,0.0000,0,0.0000,0.3500
271.200000,e1,2372.882,11.3740,2372.882,25.250426,0.000000,0.0000,0,0.2000,0.0000
271.300000,e1,2374.016,11.3076,2374.016,25.250426,0.000000,0.0000,0,0.0000,0.3500
271.400000,e1,2375.149,11.3632,2375.149,25.271235,0.000000,0.0000,0,0.2000,0.0000
271.500000,e1,2376.282,11.2968,2376.282,25.271235,0.000000,0.0000,0,0.0000,0.3500
271.600000,e1,2377.415,11.3525,2377.415,25.292025,0.000000,0.0000,0,0.2000,0.0000
271.700000,e1,2378.547,11.2861,2378.547,25.292025,0.000000,0.0000,0,0.0000,0.3500
271.800000,e1,2379.678,11.3417,2379.678,25.312799,0.000000,0.0000,0,0.2000,0.0000
271.900000,e1,2380.809,11.2753,2380.809,25.312799,0.000000,0.0000,0,0.0000,0.3500
272.000000,e1,2381.939,11.3310,2381.939,25.333555,0.000000,0.0000,0,0.2000,0.0000
272.100000,e1,2383.075,11.3866,2383.075,25.354401,0.000000,0.0000,0,0.2000,0.0000
272.200000,e1,2384.211,11.3202,2384.211,25.354401,0.000000,0.0000,0,0.0000,0.3500
272.300000,e1,2385.345,11.3758,2385.345,25.375230,0.000000,0.0000,0,0.2000,0.0000
272.400000,e1,2386.480,11.3094,2386.480,25.375230,0.000000,0.0000,0,0.0000,0.3500
272.500000,e1,2387.613,11.3651,2387.613,25.396041,0.000000,0.0000,0,0.2000,0.0000
272.600000,e1,2388.747,11.2986,2388.747,25.396041,0.000000,0.0000,0,0.0000,0.3500
272.700000,e1,2389.879,11.3543,2389.879,25.416835,0.000000,0.0000,0,0.2000,0.0000
272.800000,e1,2391.011,11.2879,2391.011,25.416835,0.000000,0.0000,0,0.0000,0.3500
272.900000,e1,2392.143,11.3436,2392.143,25.437611,0.000000,0.0000,0,0.2000,0.0000
273.000000,e1,2393.274,11.2771,2393.274,25.437611,0.000000,0.0000,0,0.0000,0.3500
273.100000,e1,2394.404,11.3328,2394.404,25.458370,0.000000,0.0000,0,0.2000,0.0000
273.200000,e1,2395.540,11.3885,2395.540,25.479219,0.000000,0.0000,0,0.2000,0.0000
273.300000,e1,2396.676,11.3220,2396.676,25.479219,0.000000,0.0000,0,0.0000,0.3500
273.400000,e1,2397.811,11.3777,2397.811,25.500051,0.000000,0.0000,0,0.2000,0.0000
273.500000,e1,2398.945,11.3112,2398.945,25.500051,0.000000,0.0000,0,0.0000,0.3500
273.600000,e1,2400.079,11.3669,2400.079,25.520865,0.000000,0.0000,0,0.2000,0.0000
273.700000,e1,2401.213,11.3005,2401.213,25.520865,0.000000,0.0000,0,0.0000,0.3500
273.800000,e1,2402.346,11.3561,2402.346,25.541662,0.000000,0.0000,0,0.2000,0.0000
273.900000,e1,2403.478,11.2897,2403.478,25.541662,0.000000,0.0000,0,0.0000,0.3500
274.000000,e1,2404.610,11.3454,2404.610,25.562441,0.000000,0.0000,0,0.2000,0.0000
274.100000,e1,2405.741,11.2790,2405.741,25.562441,0.000000,0.0000,0,0.0000,0.3500
274.200000,e1,2406.871,11.3346,2406.871,25.583203,0.000000,0.0000,0,0.2000,0.0000
274.300000,e1,2408.002,11.2682,2408.002,25.583203,0.000000,0.0000,0,0.0000,0.3500
274.400000,e1,2409.131,11.3239,2409.131,25.603948,0.000000,0.0000,0,0.2000,0.0000
274.500000,e1,2410.266,11.3795,2410.266,25.624782,0.000000,0.0000,0,0.2000,0.0000
274.600000,e1,2411.401,11.3131,2411.401,25.624782,0.000000,0.0000,0,0.0000,0.3500
274.700000,e1,2412.535,11.3688,2412.535,25.645600,0.000000,0.0000,0,0.2000,0.0000
274.800000,e1,2413.669,11.3023,2413.669,25.645600,0.000000,0.0000,0,0.0000,0.3500
274.900000,e1,2414.802,11.3580,2414.802,25.666399,0.000000,0.0000,0,0.2000,0.0000
275.000000,e1,2415.934,11.2916,2415.934,25.666399,0.000000,0.0000,0,0.0000,0.3500
275.100000,e1,2417.066,11.3473,2417.066,25.687182,0.000000,0.0000,0,0.2000,0.0000
275.200000,e1,2418.197,11.2808,2418.197,25.687182,0.000000,0.0000,0,0.0000,0.3500
275.300000,e1,2419.328,11.3365,2419.328,25.707947,0.000000,0.0000,0,0.2000,0.0000
275.400000,e1,2420.459,11.2701,2420.459,25.707947,0.000000,0.0000,0,0.0000,0.3500
275.500000,e1,2421.588,11.3258,2421.588,25.728695,0.000000,0.0000,0,0.2000,0.0000
275.600000,e1,2422.724,11.3814,2422.724,25.749532,0.000000,0.0000,0,0.2000,0.0000
275.700000,e1,2423.859,11.3150,2423.859,25.749532,0.000000,0.0000,0,0.0000,0.3500
275.800000,e1,2424.993,11.3706,2424.993,25.770352,0.000000,0.0000,0,0.2000,0.0000
275.900000,e1,2426.127,11.3042,2426.127,25.770352,0.000000,0.0000,0,0.0000,0.3500
276.000000,e1,2427.260,11.3599,2427.260,25.791155,0.000000,0.0000,0,0.2000,0.0000
276.100000,e1,2428.393,11.2934,2428.393,25.791155,0.000000,0.0000,0,0.0000,0.3500
276.200000,e1,2429.525,11.3491,2429.525,25.811941,0.000000,0.0000,0,0.2000,0.0000
276.300000,e1,2430.656,11.2827,2430.656,25.811941,0.000000,0.0000,0,0.0000,0.3500
276.400000,e1,2431.787,11.3384,2431.787,25.832709,0.000000,0.0000,0,0.2000,0.0000
276.500000,e1,2432.918,11.2719,2432.918,25.832709,0.000000,0.0000,0,0.0000,0.3500
276.600000,e1,2434.048,11.3276,2434.048,25.853459,0.000000,0.0000,0,0.2000,0.0000
276.700000,e1,2435.183,11.3833,2435.183,25.874300,0.000000,0.0000,0,0.2000,0.0000
276.800000,e1,2436.318,11.3168,2436.318,25.874300,0.000000,0.0000,0,0.0000,0.3500
276.900000,e1,2437.453,11.3725,2437.453,25.895123,0.000000,0.0000,0,0.2000,0.0000
277.000000,e1,2438.587,11.3061,2438.587,25.895123,0.000000,0.0000,0,0.0000,0.3500
277.100000,e1,2439.720,11.3617,2439.720,25.915929,0.000000,0.0000,0,0.2000,0.0000
277.200000,e1,2440.853,11.2953,2440.853,25.915929,0.000000,0.0000,0,0.0000,0.3500
277.300000,e1,2441.985,11.3510,2441.985,25.936717,0.000000,0.0000,0,0.2000,0.0000
277.400000,e1,2443.117,11.2845,2443.117,25.936717,0.000000,0.0000,0,0.0000,0.3500
277.500000,e1,2444.248,11.3402,2444.248,25.957488,0.000000,0.0000,0,0.2000,0.0000
277.600000,e1,2445.379,11.2738,2445.379,25.957488,0.000000,0.0000,0,0.0000,0.3500
277.700000,e1,2446.509,11.3295,2446.509,25.978242,0.000000,0.0000,0,0.2000,0.0000
277.800000,e1,2447.645,11.3851,2447.645,25.999086,0.000000,0.0000,0,0.2000,0.0000
277.900000,e1,2448.780,11.3187,2448.780,25.999086,0.000000,0.0000,0,0.0000,0.3500
278.000000,e1,2449.915,11.3743,2449.915,26.019912,0.000000,0.0000,0,0.2000,0.0000
278.100000,e1,2451.049,11.3079,2451.049,26.019912,0.000000,0.0000,0,0.0000,0.3500
278.200000,e1,2452.182,11.3636,2452.182,26.040721,0.000000,0.0000,0,0.2000,0.0000
278.300000,e1,2453.315,11.2971,2453.315,26.040721,0.000000,0.0000,0,0.0000,0.3500
278.400000,e1,2454.448,11.3528,2454.448,26.061512,0.000000,0.0000,0,0.2000,0.0000
278.500000,e1,2455.580,11.2864,2455.580,26.061512,0.000000,0.0000,0,0.0000,0.3500
278.600000,e1,2456.711,11.3421,2456.711,26.082286,0.000000,0.0000,0,0.2000,0.0000
278.700000,e1,2457.842,11.2756,2457.842,26.082286,0.000000,0.0000,0,0.0000,0.3500
278.800000,e1,2458.973,11.3313,2458.973,26.103043,0.000000,0.0000,0,0.2000,0.0000
278.900000,e1,2460.108,11.3869,2460.108,26.123889,0.000000,0.0000,0,0.2000,0.0000
279.000000,e1,2461.244,11.3205,2461.244,26.123889,0.000000,0.0000,0,0.0000,0.3500
279.100000,e1,2462.379,11.3762,2462.379,26.144718,0.000000,0.0000,0,0.2000,0.0000
279.200000,e1,2463.513,11.3097,2463.513,26.144718,0.000000,0.0000,0,0.0000,0.3500
279.300000,e1,2464.647,11.3654,2464.647,26.165530,0.000000,0.0000,0,0.2000,0.0000
279.400000,e1,2465.780,11.2990,2465.780,26.165530,0.000000,0.0000,0,0.0000,0.3500
279.500000,e1,2466.913,11.3546,2466.913,26.186324,0.000000,0.0000,0,0.2000,0.0000
279.600000,e1,2468.045,11.2882,2468.045,26.186324,0.000000,0.0000,0,0.0000,0.3500
279.700000,e1,2469.176,11.3439,2469.176,26.207101,0.000000,0.0000,0,0.2000,0.0000
279.800000,e1,2470.307,11.2775,2470.307,26.207101,0.000000,0.0000,0,0.0000,0.3500
279.900000,e1,2471.438,11.3331,2471.438,26.227861,0.000000,0.0000,0,0.2000,0.0000
280.000000,e1,2472.574,11.3888,2472.574,26.248711,0.000000,0.0000,0,0.2000,0.0000
280.100000,e1,2473.710,11.3224,2473.710,26.248711,0.000000,0.0000,0,0.0000,0.3500
280.200000,e1,2474.845,11.3780,2474.845,26.269543,0.000000,0.0000,0,0.2000,0.0000
280.300000,e1,2475.979,11.3116,2475.979,26.269543,0.000000,0.0000,0,0.0000,0.3500
280.400000,e1,2477.113,11.3672,2477.113,26.290357,0.000000,0.0000,0,0.2000,0.0000
280.500000,e1,2478.246,11.3008,2478.246,26.290357,0.000000,0.0000,0,0.0000,0.3500
280.600000,e1,2479.379,11.3565,2479.379,26.311155,0.000000,0.0000,0,0.2000,0.0000
280.700000,e1,2480.512,11.2900,2480.512,26.311155,0.000000,0.0000,0,0.0000,0.3500
280.800000,e1,2481.643,11.3457,2481.643,26.331935,0.000000,0.0000,0,0.2000,0.0000
280.900000,e1,2482.775,11.2793,2482.775,26.331935,0.000000,0.0000,0,0.0000,0.3500
281.000000,e1,2483.905,11.3350,2483.905,26.352697,0.000000,0.0000,0,0.2000,0.0000
281.100000,e1,2485.036,11.2685,2485.036,26.352697,0.000000,0.0000,0,0.0000,0.3500
281.200000,e1,2486.165,11.3242,2486.165,26.373442,0.000000,0.0000,0,0.2000,0.0000
281.300000,e1,2487.300,11.3799,2487.300,26.394277,0.000000,0.0000,0,0.2000,0.0000
281.400000,e1,2488.435,11.3134,2488.435,26.394277,0.000000,0.0000,0,0.0000,0.3500
281.500000,e1,2489.569,11.3691,2489.569,26.415095,0.000000,0.0000,0,0.2000,0.0000
281.600000,e1,2490.703,11.3027,2490.703,26.415095,0.000000,0.0000,0,0.0000,0.3500
281.700000,e1,2491.836,11.3583,2491.836,26.435895,0.000000,0.0000,0,0.2000,0.0000
281.800000,e1,2492.968,11.2919,2492.968,26.435895,0.000000,0.0000,0,0.0000,0.3500
281.900000,e1,2494.100,11.3476,2494.100,26.456678,0.000000,0.0000,0,0.2000,0.0000
282.000000,e1,2495.232,11.2811,2495.232,26.456678,0.000000,0.0000,0,0.0000,0.3500
282.100000,e1,2496.363,11.3368,2496.363,26.477444,0.000000,0.0000,0,0.2000,0.0000
282.200000,e1,2497.493,11.2704,2497.493,26.477444,0.000000,0.0000,0,0.0000,0.3500
282.300000,e1,2498.623,11.3261,2498.623,26.498192,0.000000,0.0000,0,0.2000,0.0000
282.400000,e1,2499.758,11.3817,2499.758,26.519030,0.000000,0.0000,0,0.2000,0.0000
282.500000,e1,2500.893,11.3153,2500.893,26.519030,0.000000,0.0000,0,0.0000,0.3500
282.600000,e1,2502.027,11.3710,2502.027,26.539851,0.000000,0.0000,0,0.2000,0.0000
282.700000,e1,2503.161,11.3045,2503.161,26.539851,0.000000,0.0000,0,0.0000,0.3500
282.800000,e1,2504.294,11.3602,2504.294,26.560654,0.000000,0.0000,0,0.2000,0.0000
282.900000,e1,2505.427,11.2938,2505.427,26.560654,0.000000,0.0000,0,0.0000,0.3500
283.000000,e1,2506.559,11.3494,2506.559,26.581440,0.000000,0.0000,0,0.2000,0.0000
283.100000,e1,2507.691,11.2830,2507.691,26.581440,0.000000,0.0000,0,0.0000,0.3500
283.200000,e1,2508.822,11.3387,2508.822,26.602209,0.000000,0.0000,0,0.2000,0.0000
283.300000,e1,2509.953,11.2723,2509.953,26.602209,0.000000,0.0000,0,0.0000,0.3500
283.400000,e1,2511.083,11.3279,2511.083,26.622960,0.000000,0.0000,0,0.2000,0.0000
283.500000,e1,2512.218,11.3836,2512.218,26.643801,0.000000,0.0000,0,0.2000,0.0000
283.600000,e1,2513.353,11.3172,2513.353,26.643801,0.000000,0.0000,0,0.0000,0.3500
283.700000,e1,2514.488,11.3728,2514.488,26.664625,0.000000,0.0000,0,0.2000,0.0000
283.800000,e1,2515.622,11.3064,2515.622,26.664625,0.000000,0.0000,0,0.0000,0.3500
283.900000,e1,2516.755,11.3620,2516.755,26.685431,0.000000,0.0000,0,0.2000,0.0000
284.000000,e1,2517.888,11.2956,2517.888,26.685431,0.000000,0.0000,0,0.0000,0.3500
284.100000,e1,2519.020,11.3513,2519.020,26.706220,0.000000,0.0000,0,0.2000,0.0000
284.200000,e1,2520.152,11.2849,2520.152,26.706220,0.000000,0.0000,0,0.0000,0.3500
284.300000,e1,2521.283,11.3405,2521.283,26.726992,0.000000,0.0000,0,0.2000,0.0000
284.400000,e1,2522.414,11.2741,2522.414,26.726992,0.000000,0.0000,0,0.0000,0.3500
284.500000,e1,2523.544,11.3298,2523.544,26.747746,0.000000,0.0000,0,0.2000,0.0000
284.600000,e1,2524.680,11.3854,2524.680,26.768590,0.000000,0.0000,0,0.2000,0.0000
284.700000,e1,2525.815,11.3190,2525.815,26.768590,0.000000,0.0000,0,0.0000,0.3500
284.800000,e1,2526.950,11.3747,2526.950,26.789417,0.000000,0.0000,0,0.2000,0.0000
284.900000,e1,2528.084,11.3082,2528.084,26.789417,0.000000,0.0000,0,0.0000,0.3500
285.000000,e1,2529.218,11.3639,2529.218,26.810226,0.000000,0.0000,0,0.2000,0.0000
285.100000,e1,2530.351,11.2975,2530.351,26.810226,0.000000,0.0000,0,0.0000,0.3500
285.200000,e1,2531.483,11.3531,2531.483,26.831018,0.000000,0.0000,0,0.2000,0.0000
285.300000,e1,2532.615,11.2867,2532.615,26.831018,0.000000,0.0000,0,0.0000,0.3500
285.400000,e1,2533.747,11.3424,2533.747,26.851792,0.000000,0.0000,0,0.2000,0.0000
285.500000,e1,2534.878,11.2759,2534.878,26.851792,0.000000,0.0000,0,0.0000,0.3500
285.600000,e1,2536.008,11.3316,2536.008,26.872549,0.000000,0.0000,0,0.2000,0.0000
285.700000,e1,2537.144,11.3873,2537.144,26.893397,0.000000,0.0000,0,0.2000,0.0000
285.800000,e1,2538.279,11.3208,2538.279,26.893397,0.000000,0.0000,0,0.0000,0.3500
285.900000,e1,2539.414,11.3765,2539.414,26.914226,0.000000,0.0000,0,0.2000,0.0000
286.000000,e1,2540.549,11.3101,2540.549,26.914226,0.000000,0.0000,0,0.0000,0.3500
286.100000,e1,2541.682,11.3657,2541.682,26.935038,0.000000,0.0000,0,0.2000,0.0000
286.200000,e1,2542.816,11.2993,2542.816,26.935038,0.000000,0.0000,0,0.0000,0.3500
286.300000,e1,2543.948,11.3550,2543.948,26.955833,0.000000,0.0000,0,0.2000,0.0000
286.400000,e1,2545.081,11.2885,2545.081,26.955833,0.000000,0.0000,0,0.0000,0.3500
286.500000,e1,2546.212,11.3442,2546.212,26.976611,0.000000,0.0000,0,0.2000,0.0000
286.600000,e1,2547.343,11.2778,2547.343,26.976611,0.000000,0.0000,0,0.0000,0.3500
286.700000,e1,2548.474,11.3335,2548.474,26.997371,0.000000,0.0000,0,0.2000,0.0000
286.800000,e1,2549.604,11.2670,2549.604,26.997371,0.000000,0.0000,0,0.0000,0.3500
286.900000,e1,2550.733,11.3227,2550.733,27.018114,0.000000,0.0000,0,0.2000,0.0000
287.000000,e1,2551.868,11.3784,2551.868,27.038946,0.000000,0.0000,0,0.2000,0.0000
287.100000,e1,2553.003,11.3119,2553.003,27.038946,0.000000,0.0000,0,0.0000,0.3500
287.200000,e1,2554.137,11.3676,2554.137,27.059762,0.000000,0.0000,0,0.2000,0.0000
287.300000,e1,2555.270,11.3012,2555.270,27.059762,0.000000,0.0000,0,0.0000,0.3500
287.400000,e1,2556.403,11.3568,2556.403,27.080560,0.000000,0.0000,0,0.2000,0.0000
287.500000,e1,2557.536,11.2904,2557.536,27.080560,0.000000,0.0000,0,0.0000,0.3500
287.600000,e1,2558.667,11.3461,2558.667,27.101340,0.000000,0.0000,0,0.2000,0.0000
287.700000,e1,2559.799,11.2796,2559.799,27.101340,0.000000,0.0000,0,0.0000,0.3500
287.800000,e1,2560.929,11.3353,2560.929,27.122103,0.000000,0.0000,0,0.2000,0.0000
287.900000,e1,2562.060,11.2689,2562.060,27.122103,0.000000,0.0000,0,0.0000,0.3500
288.000000,e1,2563.189,11.3246,2563.189,27.142849,0.000000,0.0000,0,0.2000,0.0000
288.100000,e1,2564.325,11.3802,2564.325,27.163685,0.000000,0.0000,0,0.2000,0.0000
288.200000,e1,2565.459,11.3138,2565.459,27.163685,0.000000,0.0000,0,0.0000,0.3500
288.300000,e1,2566.593,11.3695,2566.593,27.184503,0.000000,0.0000,0,0.2000,0.0000
288.400000,e1,2567.727,11.3030,2567.727,27.184503,0.000000,0.0000,0,0.0000,0.3500
288.500000,e1,2568.860,11.3587,2568.860,27.205304,0.000000,0.0000,0,0.2000,0.0000
288.600000,e1,2569.993,11.2923,2569.993,27.205304,0.000000,0.0000,0,0.0000,0.3500
288.700000,e1,2571.125,11.3479,2571.125,27.226087,0.000000,0.0000,0,0.2000,0.0000
288.800000,e1,2572.256,11.2815,2572.256,27.226087,0.000000,0.0000,0,0.0000,0.3500
288.900000,e1,2573.387,11.3372,2573.387,27.246854,0.000000,0.0000,0,0.2000,0.0000
289.000000,e1,2574.517,11.2708,2574.517,27.246854,0.000000,0.0000,0,0.0000,0.3500
289.100000,e1,2575.647,11.3264,2575.647,27.267602,0.000000,0.0000,0,0.2000,0.0000
289.200000,e1,2576.783,11.3821,2576.783,27.288441,0.000000,0.0000,0,0.2000,0.0000
289.300000,e1,2577.918,11.3157,2577.918,27.288441,0.000000,0.0000,0,0.0000,0.3500
289.400000,e1,2579.052,11.3713,2579.052,27.309262,0.000000,0.0000,0,0.2000,0.0000
289.500000,e1,2580.186,11.3049,2580.186,27.309262,0.000000,0.0000,0,0.0000,0.3500
289.600000,e1,2581.319,11.3606,2581.319,27.330066,0.000000,0.0000,0,0.2000,0.0000
289.700000,e1,2582.452,11.2941,2582.452,27.330066,0.000000,0.0000,0,0.0000,0.3500
289.800000,e1,2583.584,11.3498,2583.584,27.350853,0.000000,0.0000,0,0.2000,0.0000
289.900000,e1,2584.716,11.2834,2584.716,27.350853,0.000000,0.0000,0,0.0000,0.3500
290.000000,e1,2585.847,11.3390,2585.847,27.371622,0.000000,0.0000,0,0.2000,0.0000
290.100000,e1,2586.977,11.2726,2586.977,27.371622,0.000000,0.0000,0,0.0000,0.3500
290.200000,e1,2588.107,11.3283,2588.107,27.392374,0.000000,0.0000,0,0.2000,0.0000
290.300000,e1,2589.243,11.3839,2589.243,27.413215,0.000000,0.0000,0,0.2000,0.0000
290.400000,e1,2590.378,11.3175,2590.378,27.413215,0.000000,0.0000,0,0.0000,0.3500
290.500000,e1,2591.513,11.3732,2591.513,27.434040,0.000000,0.0000,0,0.2000,0.0000
290.600000,e1,2592.647,11.3067,2592.647,27.434040,0.000000,0.0000,0,0.0000,0.3500
290.700000,e1,2593.780,11.3624,2593.780,27.454847,0.000000,0.0000,0,0.2000,0.0000
290.800000,e1,2594.913,11.2960,2594.913,27.454847,0.000000,0.0000,0,0.0000,0.3500
290.900000,e1,2596.045,11.3516,2596.045,27.475636,0.000000,0.0000,0,0.2000,0.0000
291.000000,e1,2597.177,11.2852,2597.177,27.475636,0.000000,0.0000,0,0.0000,0.3500
291.100000,e1,2598.309,11.3409,2598.309,27.496408,0.000000,0.0000,0,0.2000,0.0000
291.200000,e1,2599.439,11.2745,2599.439,27.496408,0.000000,0.0000,0,0.0000,0.3500
291.300000,e1,2600.570,11.3301,2600.570,27.517163,0.000000,0.0000,0,0.2000,0.0000
291.400000,e1,2601.705,11.3858,2601.705,27.538008,0.000000,0.0000,0,0.2000,0.0000
291.500000,e1,2602.841,11.3194,2602.841,27.538008,0.000000,0.0000,0,0.0000,0.3500
291.600000,e1,2603.975,11.3750,2603.975,27.558835,0.000000,0.0000,0,0.2000,0.0000
291.700000,e1,2605.110,11.3086,2605.110,27.558835,0.000000,0.0000,0,0.0000,0.3500
291.800000,e1,2606.243,11.3642,2606.243,27.579645,0.000000,0.0000,0,0.2000,0.0000
291.900000,e1,2607.376,11.2978,2607.376,27.579645,0.000000,0.0000,0,0.0000,0.3500
292.000000,e1,2608.509,11.3535,2608.509,27.600437,0.000000,0.0000,0,0.2000,0.0000
292.100000,e1,2609.641,11.2871,2609.641,27.600437,0.000000,0.0000,0,0.0000,0.3500
292.200000,e1,2610.772,11.3427,2610.772,27.621212,0.000000,0.0000,0,0.2000,0.0000
292.300000,e1,2611.903,11.2763,2611.903,27.621212,0.000000,0.0000,0,0.0000,0.3500
292.400000,e1,2613.034,11.3320,2613.034,27.641970,0.000000,0.0000,0,0.2000,0.0000
292.500000,e1,2614.170,11.3876,2614.170,27.662818,0.000000,0.0000,0,0.2000,0.0000
292.600000,e1,2615.305,11.3212,2615.305,27.662818,0.000000,0.0000,0,0.0000,0.3500
292.700000,e1,2616.440,11.3768,2616.440,27.683648,0.000000,0.0000,0,0.2000,0.0000
292.800000,e1,2617.574,11.3104,2617.574,27.683648,0.000000,0.0000,0,0.0000,0.3500
292.900000,e1,2618.708,11.3661,2618.708,27.704461,0.000000,0.0000,0,0.2000,0.0000
293.000000,e1,2619.841,11.2996,2619.841,27.704461,0.000000,0.0000,0,0.0000,0.3500
293.100000,e1,2620.974,11.3553,2620.974,27.725256,0.000000,0.0000,0,0.2000,0.0000
293.200000,e1,2622.106,11.2889,2622.106,27.725256,0.000000,0.0000,0,0.0000,0.3500
293.300000,e1,2623.238,11.3446,2623.238,27.746034,0.000000,0.0000,0,0.2000,0.0000
293.400000,e1,2624.369,11.2781,2624.369,27.746034,0.000000,0.0000,0,0.0000,0.3500
293.500000,e1,2625.500,11.3338,2625.500,27.766795,0.000000,0.0000,0,0.2000,0.0000
293.600000,e1,2626.630,11.2674,2626.630,27.766795,0.000000,0.0000,0,0.0000,0.3500
293.700000,e1,2627.759,11.3231,2627.759,27.787538,0.000000,0.0000,0,0.2000,0.0000
293.800000,e1,2628.895,11.3787,2628.895,27.808372,0.000000,0.0000,0,0.2000,0.0000
293.900000,e1,2630.029,11.3123,2630.029,27.808372,0.000000,0.0000,0,0.0000,0.3500
294.000000,e1,2631.163,11.3679,2631.163,27.829187,0.000000,0.0000,0,0.2000,0.0000
294.100000,e1,2632.297,11.3015,2632.297,27.829187,0.000000,0.0000,0,0.0000,0.3500
294.200000,e1,2633.430,11.3572,2633.430,27.849986,0.000000,0.0000,0,0.2000,0.0000
294.300000,e1,2634.562,11.2908,2634.562,27.849986,0.000000,0.0000,0,0.0000,0.3500
294.400000,e1,2635.694,11.3464,2635.694,27.870767,0.000000,0.0000,0,0.2000,0.0000
294.500000,e1,2636.825,11.2800,2636.825,27.870767,0.000000,0.0000,0,0.0000,0.3500
294.600000,e1,2637.956,11.3357,2637.956,27.891531,0.000000,0.0000,0,0.2000,0.0000
294.700000,e1,2639.086,11.2693,2639.086,27.891531,0.000000,0.0000,0,0.0000,0.3500
294.800000,e1,2640.216,11.3249,2640.216,27.912277,0.000000,0.0000,0,0.2000,0.0000
294.900000,e1,2641.351,11.3806,2641.351,27.933113,0.000000,0.0000,0,0.2000,0.0000
295.000000,e1,2642.486,11.3142,2642.486,27.933113,0.000000,0.0000,0,0.0000,0.3500
295.100000,e1,2643.620,11.3698,2643.620,27.953932,0.000000,0.0000,0,0.2000,0.0000
295.200000,e1,2644.754,11.3034,2644.754,27.953932,0.000000,0.0000,0,0.0000,0.3500
295.300000,e1,2645.887,11.3590,2645.887,27.974734,0.000000,0.0000,0,0.2000,0.0000
295.400000,e1,2647.019,11.2926,2647.019,27.974734,0.000000,0.0000,0,0.0000,0.3500
295.500000,e1,2648.151,11.3483,2648.151,27.995518,0.000000,0.0000,0,0.2000,0.0000
295.600000,e1,2649.283,11.2819,2649.283,27.995518,0.000000,0.0000,0,0.0000,0.3500
295.700000,e1,2650.414,11.3375,2650.414,28.016284,0.000000,0.0000,0,0.2000,0.0000
295.800000,e1,2651.544,11.2711,2651.544,28.016284,0.000000,0.0000,0,0.0000,0.3500
295.900000,e1,2652.674,11.3268,2652.674,28.037034,0.000000,0.0000,0,0.2000,0.0000
296.000000,e1,2653.810,11.3824,2653.810,28.057873,0.000000,0.0000,0,0.2000,0.0000
296.100000,e1,2654.945,11.3160,2654.945,28.057873,0.000000,0.0000,0,0.0000,0.3500
296.200000,e1,2656.079,11.3717,2656.079,28.078695,0.000000,0.0000,0,0.2000,0.0000
296.300000,e1,2657.213,11.3052,2657.213,28.078695,0.000000,0.0000,0,0.0000,0.3500
296.400000,e1,2658.346,11.3609,2658.346,28.099499,0.000000,0.0000,0,0.2000,0.0000
296.500000,e1,2659.479,11.2945,2659.479,28.099499,0.000000,0.0000,0,0.0000,0.3500
296.600000,e1,2660.611,11.3501,2660.611,28.120287,0.000000,0.0000,0,0.2000,0.0000
